2021-07-29 5:00,39951,40244,39690.35,40090.44,908576397.9,219824
2021-07-29 4:00,39595.02,40093.27,39470,39951,743075246.7,192023
2021-07-29 3:00,39683.5,39838,39490.6,39595.02,492533219.7,132014
2021-07-29 2:00,39642.99,39971.04,39593.27,39689.55,591735460.6,153152
2021-07-29 1:00,39385.29,39722.06,39203.83,39642.98,927613065.2,221795
2021-07-29 0:00,40003.08,40281.93,39361,39388.44,1017610229,251175
2021-07-28 23:00,39726.93,40197.52,39561.03,40003.08,834408814.2,216276
2021-07-28 22:00,40065.01,40200,39554.04,39726.95,635640081.8,180482
2021-07-28 21:00,39922.59,40142.64,39800.85,40067.08,544363658.7,178923
2021-07-28 20:00,40375.3,40381.5,39700.03,39922.59,1084403768,277915
2021-07-28 19:00,40448.38,40682,39912.02,40375.3,1393396625,336393
2021-07-28 18:00,38958.03,40529.24,38753,40449.68,2599352190,554312
2021-07-28 17:00,40106.48,40245.47,38819.53,38958.03,2190301421,467405
2021-07-28 16:00,39670,40178,39532.67,40106.61,881098267,224625
2021-07-28 15:00,39516.34,39949,39406.3,39670,754075141.4,199257
2021-07-28 14:00,39647.35,39839.79,39306.04,39516.34,981960049.2,228097
2021-07-28 13:00,39671.06,39949.98,39408.51,39647.34,1417563004,340135
2021-07-28 12:00,40729.89,40864.39,39586.08,39669.85,2181079081,472163
2021-07-28 11:00,40161.07,40894,40064.63,40729.99,1996808909,438188
2021-07-28 10:00,39933.55,40400,39784.87,40161.08,1410156853,335656
2021-07-28 9:00,39518.45,39950,39422.33,39933.54,681263419.7,177677
2021-07-28 8:00,39887.99,39928.93,39350,39518.45,732424222.4,203127
2021-07-28 7:00,39523.03,39943,39512.36,39888,868821879.3,219070
2021-07-28 6:00,40110.84,40168.27,39222.39,39523.03,1254740159,284659
2021-07-28 5:00,39670.09,40190.37,39603.35,40112.58,865623485.4,221372
2021-07-28 4:00,39815,40123.2,39555.65,39670.1,900529313.1,222383
2021-07-28 3:00,39838.22,40388,39403.31,39815,1449584557,322119
2021-07-28 2:00,39855.03,40236.45,39593.36,39838.22,1552266951,351586
2021-07-28 1:00,39056.56,39863.99,38861.61,39855.03,1132448186,262474
2021-07-28 0:00,39448.06,39550,38897.4,39056.57,995475811.6,245375
2021-07-27 23:00,39147.03,39546.34,38678.99,39442.33,1244392245,294246
2021-07-27 22:00,38304.68,39399,38100,39147.03,1309746520,320149
2021-07-27 21:00,38017.58,38448.29,37923.15,38304.67,572766956.6,170721
2021-07-27 20:00,37780.57,38185.79,37779.05,38017.58,617813495.3,164574
2021-07-27 19:00,37887.78,38250.43,37716.19,37780.52,661794102.3,170168
2021-07-27 18:00,37777.99,38050,37325,37887.78,1187834406,267044
2021-07-27 17:00,37622.97,37884.54,37567.52,37778,640128871.2,173554
2021-07-27 16:00,38203.37,38304,37559.12,37622.98,1643746043,361846
2021-07-27 15:00,38220.01,38587.48,37933,38203.37,1403872348,313272
2021-07-27 14:00,38438.5,38523.71,37739.93,38220.01,2764608779,552956
2021-07-27 13:00,38317.2,38748.53,38165.16,38438.44,1519755822,314237
2021-07-27 12:00,38027.32,38465,37670,38317.19,1445305158,334428
2021-07-27 11:00,37580.38,38069.94,37501,38030,1030322713,244929
2021-07-27 10:00,37343,37676,37234.23,37580.17,794557387.1,199842
2021-07-27 9:00,37228.32,37465.48,37122,37343.01,585657781.2,147634
2021-07-27 8:00,37103.67,37466.2,36958.87,37228.31,752629613.2,185725
2021-07-27 7:00,36970.91,37223.92,36920.39,37103.66,592738784.6,147865
2021-07-27 6:00,37082.95,37319.71,36910,36970.92,854504860.1,188793
